timestamp,date,time,pid,user,workspace,ip,client,command,args,file_path,nb_files,project,file_ext,duration_s,lapse_s,mem_cmd_mb,mem_proc_mb,rpc_in,rpc_out,db_read_locks,db_write_locks,rows_get,rows_pos,rows_scan,rows_put,rows_del
2026-04-27 16:39:49,2026-04-27,16:39:49,2920,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_2.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_2.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:39:49,2026-04-27,16:39:49,6300,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_Light_1_1.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_Light_1_1.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.188,.188,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:39:49,2026-04-27,16:39:49,6300,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.047,.047,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:39:49,2026-04-27,16:39:49,7544,vgalipeau,NAND302VERTEX,70.81.205.99,UE/v91,user-edit,E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD..._4/Content/9_Character/Materials/Metahuman/MI_face_test.uasset E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD...ontent/9_Character/Materials/Metahuman/MI_hand_explorer.uasset E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD...hese_5_4/Content/9_Character/Textures/Uniques/T_hand_BC.uasset (1) E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD_NAND302_VERTEX/ProjetDeSynthese_5_4/Content/9_Character/Textures/Uniques/T_hand_SRMF.uasset,"[""E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD..._4/Content/9_Character/Materials/Metahuman/MI_face_test.uasset"",""E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD...ontent/9_Character/Materials/Metahuman/MI_hand_explorer.uasset"",""E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD...hese_5_4/Content/9_Character/Textures/Uniques/T_hand_BC.uasset (1)"",""E:/workspacePerforce/20253_NAD_NAND302_NAND302VERTEX/20253_NAD_NAND302_VERTEX/ProjetDeSynthese_5_4/Content/9_Character/Textures/Uniques/T_hand_SRMF.uasset""]",4,20253_NAD_NAND302_NAND302VERTEX,uasset,0.125,.125,11,11,0,0,27,5,8,50,2615,13,0
2026-04-27 16:39:51,2026-04-27,16:39:51,8200,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_1.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:39:52,2026-04-27,16:39:52,10000,plecoq,Local_ASUSv16,132.212.101.143,P4V/NTX64/2025.4/2886649/v99,user-sync,//20261_NAD_NAND633_Wiindigoo/Wiindigoo/...#head,"[""//20261_NAD_NAND633_Wiindigoo/Wiindigoo/...#head""]",1,20261_NAD_NAND633_Wiindigoo,,0.125,.125,18,18,0,0,9,2,4,6,10047,2,0
2026-04-27 16:39:52,2026-04-27,16:39:52,10196,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_Light_1_0.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_Light_1_0.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.187,.187,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:39:52,2026-04-27,16:39:52,10196,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.032,.032,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:39:52,2026-04-27,16:39:52,9360,amonroe,Valjalbert_Workspace,65.94.224.175,UE/v91,user-edit,D:/___Valjalbert_Perforce/20253_NAD_7ART804_ValJalbert/UE/ValJalbert_01/Content/_ValJalbert/Materials/MI/Lucie/MI_Hair.uasset D:/___Valjalbert_Perforce/20253_NAD_7ART804_ValJalbert/UE/ValJalbert_01/Content/_ValJalbert/Materials/Master/MM_Hair.uasset,"[""D:/___Valjalbert_Perforce/20253_NAD_7ART804_ValJalbert/UE/ValJalbert_01/Content/_ValJalbert/Materials/MI/Lucie/MI_Hair.uasset"",""D:/___Valjalbert_Perforce/20253_NAD_7ART804_ValJalbert/UE/ValJalbert_01/Content/_ValJalbert/Materials/Master/MM_Hair.uasset""]",2,20253_NAD_7ART804_ValJalbert,uasset,0.156,.156,11,11,0,0,15,5,5,22,2565,7,0
2026-04-27 16:39:54,2026-04-27,16:39:54,8076,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_Light_1_0.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:39:54,2026-04-27,16:39:54,7644,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_9.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_9.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.188,.188,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:39:55,2026-04-27,16:39:55,7644,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.047,.047,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:39:57,2026-04-27,16:39:57,8704,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_9.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:39:57,2026-04-27,16:39:57,7448,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_8.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_8.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.187,.187,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:39:57,2026-04-27,16:39:57,7448,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.031,.031,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:39:59,2026-04-27,16:39:59,9632,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_8.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:40:00,2026-04-27,16:40:00,9612,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_7.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_7.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.188,.188,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:40:00,2026-04-27,16:40:00,9612,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.031,.031,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:40:02,2026-04-27,16:40:02,9596,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_7.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.11,.110,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:40:02,2026-04-27,16:40:02,7568,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_6.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_6.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.188,.188,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:40:02,2026-04-27,16:40:02,7568,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.031,.031,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:40:05,2026-04-27,16:40:05,5484,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_6.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.093,.093,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:40:05,2026-04-27,16:40:05,7128,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_5.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_5.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.187,,,,0,0,0,0,0,0,0,0,0
2026-04-27 16:40:05,2026-04-27,16:40:05,7128,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.032,.032,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:40:07,2026-04-27,16:40:07,8692,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_5.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:40:08,2026-04-27,16:40:08,8056,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_4.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_4.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.187,.187,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:40:08,2026-04-27,16:40:08,8056,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.047,.047,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:40:10,2026-04-27,16:40:10,9708,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_4.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
2026-04-27 16:40:10,2026-04-27,16:40:10,9588,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-integrate,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_3.uasset C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/CR/LQ/AMT_Materials/MI_009_3.uasset"",""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset""]",2,20261_NAD_NAND169_S01-Sandbox,uasset,0.187,.187,12,12,0,0,9,5,5,30,2618,5,0
2026-04-27 16:40:10,2026-04-27,16:40:10,9588,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-resolve,-at C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.031,.031,12,12,0,0,9,2,3,3,20,2,0
2026-04-27 16:40:13,2026-04-27,16:40:13,7620,mafleury,mafleury_TP4_NADParty,74.210.210.134,UE/v91,user-edit,C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset,"[""C:/Users/User/Desktop/Prototypage moteur de Jeu/TP4_NADParty/20261_NAD_NAND169_S01-Sandbox/Enseignant/TPs/NAND169_S01_NadParty/Content/Fab_Assets/CR/LQ/AMT_Materials/MI_009_3.uasset""]",1,20261_NAD_NAND169_S01-Sandbox,uasset,0.094,.094,11,11,0,0,11,4,4,23,2579,4,0
